arm,workload,cache_state,entities,fields,source_sha256,source_bytes,nesting_scan_bytes,json_parser_deserializer_bytes,canonical_render_bytes,entity_records,formula_ast_nodes,reference_edges,formula_dependency_edges,serialized_spine_bytes,repetition,source_known_us,first_preview_us,semantic_or_scan_current_us
C-structural,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,5292633,8,,,822874
A1,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,0,9,107,268,713668
C-directory,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,3980524,9,,,781852
C-structural,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,5292633,9,,,797714
A0,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,152064840,456194520,76048420,16000,0,0,0,0,9,,,1404083
C-directory,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,3980524,10,,,793146
C-structural,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,5292633,10,,,793931
A0,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,152064840,456194520,76048420,16000,0,0,0,0,10,,,1413995
A1,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,0,10,123,284,855067
C-structural,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,5292633,11,,,788049
A0,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,152064840,456194520,76048420,16000,0,0,0,0,11,,,1798435
A1,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,0,11,163,432,715075
C-directory,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,3980524,11,,,780848
A0,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,152064840,456194520,76048420,16000,0,0,0,0,12,,,1478778
A1,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,0,12,159,353,803125
C-directory,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,3980524,12,,,797844
C-structural,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,5292633,12,,,801928
A1,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,0,13,130,320,745586
C-directory,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,3980524,13,,,784479
C-structural,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,5292633,13,,,828731
A0,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,152064840,456194520,76048420,16000,0,0,0,0,13,,,1531371
C-directory,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,3980524,14,,,819823
C-structural,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,5292633,14,,,786163
A0,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,152064840,456194520,76048420,16000,0,0,0,0,14,,,1422108
A1,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,0,14,122,329,813589
C-structural,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,5292633,15,,,800989
A0,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,152064840,456194520,76048420,16000,0,0,0,0,15,,,1478072
A1,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,0,15,166,395,827493
C-directory,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,3980524,15,,,821325
A0,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,152064840,456194520,76048420,16000,0,0,0,0,16,,,1486413
A1,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,0,16,136,313,834946
C-directory,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,3980524,16,,,802460
C-structural,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,5292633,16,,,815661
A1,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,0,17,123,295,731573
C-directory,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,3980524,17,,,793788
C-structural,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,5292633,17,,,795877
A0,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,152064840,456194520,76048420,16000,0,0,0,0,17,,,1539749
C-directory,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,3980524,18,,,786170
C-structural,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,5292633,18,,,778793
A0,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,152064840,456194520,76048420,16000,0,0,0,0,18,,,1649543
A1,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,0,18,169,395,831006
C-structural,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,5292633,19,,,801226
A0,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,152064840,456194520,76048420,16000,0,0,0,0,19,,,1452817
A1,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,0,19,135,313,714585
C-directory,payload_unicode_long_record,os_cache_warm,16000,16000,9cdc1d1db9f219b3dcac3cb08df6a977104a9f8a204e6adc240371466f363a47,76048420,76032420,228097260,76048420,16000,0,0,0,3980524,19,,,786061
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,0,,,885555
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,0,150,376,412913
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,0,,,623431
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,0,,,614434
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,1,165,385,405408
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,1,,,624245
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,1,,,630810
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,1,,,900048
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,2,,,605403
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,2,,,606342
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,2,,,871017
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,2,134,342,405531
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,3,,,591047
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,3,,,873481
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,3,134,338,404888
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,3,,,600195
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,4,,,864945
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,4,126,321,403581
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,4,,,604299
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,4,,,752872
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,5,255,542,533550
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,5,,,597998
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,5,,,592052
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,5,,,854264
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,6,,,723834
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,6,,,623062
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,6,,,899919
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,6,14361,14633,471778
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,7,,,635559
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,7,,,928398
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,7,126,349,423065
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,7,,,611260
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,8,,,853148
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,8,132,327,402135
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,8,,,618103
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,8,,,594509
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,9,135,333,406531
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,9,,,595987
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,9,,,599694
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,9,,,844224
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,10,,,603521
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,10,,,613268
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,10,,,879176
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,10,138,356,423416
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,11,,,608043
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,11,,,871040
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,11,134,345,418632
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,11,,,800037
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,12,,,889621
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,12,177,422,431783
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,12,,,623945
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,12,,,640248
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,13,168,413,434271
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,13,,,607844
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,13,,,614404
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,13,,,907068
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,14,,,627880
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,14,,,619920
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,14,,,891554
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,14,171,371,417057
C-structural,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,60133002,15,,,596422
A0,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,42535556,127606668,21283778,16000,0,256000,0,0,15,,,853448
A1,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,0,15,120,321,417696
C-directory,reference_heavy,os_cache_warm,16000,256000,a97419c018bfb105b958224738fb7e326dd996547574f1e1e6ef5a9c3e640fd5,21283778,21267778,63803334,21283778,16000,0,256000,0,4068894,15,,,820361
